division,line,borough,stop_name,complex_id,constituent_station_name,station_id,gtfs_stop_id,daytime_routes,entrance_type,entry_allowed,exit_allowed,entrance_latitude,entrance_longitude,entrance_georeference,stationlatitude,entity,daytimeroutes,vending,entrancegeoreference,northsouthstreet,entrancetype,entrancelongitude,staffing,stationname,stationgeoreference,corner,ts,exitonly,entrancelatitude,eastweststreet,uuid,stationlongitude
BMT,4th Av,B,Atlantic Av-Barclays Ctr,617,Atlantic Av-Barclays Ctr,27,R31,2 3 4 5 B D N Q R,Stair,YES,YES,40.683905,-73.978879,"{""type"":""Point"",""coordinates"":[-73.978879,40.683905]}",,,2 3 4 5 B D N Q R,,"[-73.978879,40.683905]",,Stair,-73.978879,,,,,1750951851504,,40.683905,,c82bbdf2-5918-4cff-90ae-34d4a5c6c523,
BMT,4th Av,B,Atlantic Av-Barclays Ctr,617,Atlantic Av-Barclays Ctr,27,R31,2 3 4 5 B D N Q R,Elevator,YES,YES,40.683805,-73.978487,"{""type"":""Point"",""coordinates"":[-73.978487,40.683805]}",,,2 3 4 5 B D N Q R,,"[-73.978487,40.683805]",,Elevator,-73.978487,,,,,1750951851505,,40.683805,,7ad94a9b-b3cb-481d-8253-a3f25c02f0fa,
BMT,4th Av,B,Atlantic Av-Barclays Ctr,617,Atlantic Av-Barclays Ctr,27,R31,2 3 4 5 B D N Q R,Stair,YES,YES,40.683928,-73.978412,"{""type"":""Point"",""coordinates"":[-73.978412,40.683928]}",,,2 3 4 5 B D N Q R,,"[-73.978412,40.683928]",,Stair,-73.978412,,,,,1750951851505,,40.683928,,9deb69b2-f102-4980-9bea-735665e801d8,
BMT,4th Av,B,Union St,28,Union St,28,R32,R,Stair,YES,YES,40.6771544,-73.9834296,"{""type"":""Point"",""coordinates"":[-73.9834296,40.6771544]}",,,R,,"[-73.9834296,40.6771544]",,Stair,-73.9834296,,,,,1750951851505,,40.6771544,,e01886b9-6d0f-41b6-8cf4-d2ba5493eb83,
BMT,4th Av,B,Union St,28,Union St,28,R32,R,Stair,YES,YES,40.6772958,-73.9833364,"{""type"":""Point"",""coordinates"":[-73.9833364,40.6772958]}",,,R,,"[-73.9833364,40.6772958]",,Stair,-73.9833364,,,,,1750951851505,,40.6772958,,e3537878-10da-49a7-8000-47d2753e2ceb,
BMT,4th Av,B,Union St,28,Union St,28,R32,R,Stair,YES,YES,40.677001,-73.983133,"{""type"":""Point"",""coordinates"":[-73.983133,40.677001]}",,,R,,"[-73.983133,40.677001]",,Stair,-73.983133,,,,,1750951851505,,40.677001,,3ace5084-75db-48ab-9777-1a6050df8e4c,
BMT,4th Av,B,Union St,28,Union St,28,R32,R,Stair,YES,YES,40.677171,-73.98302,"{""type"":""Point"",""coordinates"":[-73.98302,40.677171]}",,,R,,"[-73.98302,40.677171]",,Stair,-73.98302,,,,,1750951851516,,40.677171,,2d83f824-ae67-446a-a7f0-2ef8f046831a,
BMT,4th Av,B,4 Av-9 St,608,4 Av-9 St,29,R33,F G R,Stair,YES,YES,40.670538,-73.988778,"{""type"":""Point"",""coordinates"":[-73.988778,40.670538]}",,,F G R,,"[-73.988778,40.670538]",,Stair,-73.988778,,,,,1750951851516,,40.670538,,2e021879-0965-4b7e-88f2-84ba90606e7d,
BMT,4th Av,B,4 Av-9 St,608,4 Av-9 St,29,R33,F G R,Stair,YES,YES,40.6704052,-73.9884866,"{""type"":""Point"",""coordinates"":[-73.9884866,40.6704052]}",,,F G R,,"[-73.9884866,40.6704052]",,Stair,-73.9884866,,,,,1750951851516,,40.6704052,,7b297447-d434-4572-82fc-7818bdee75f9,
BMT,4th Av,B,Prospect Av,30,Prospect Av,30,R34,R,Stair,YES,YES,40.6652787,-73.9932544,"{""type"":""Point"",""coordinates"":[-73.9932544,40.6652787]}",,,R,,"[-73.9932544,40.6652787]",,Stair,-73.9932544,,,,,1750951851517,,40.6652787,,57b26948-3a79-4799-92b8-1676f93205e4,
BMT,4th Av,B,Prospect Av,30,Prospect Av,30,R34,R,Stair,YES,YES,40.6650684,-73.9930473,"{""type"":""Point"",""coordinates"":[-73.9930473,40.6650684]}",,,R,,"[-73.9930473,40.6650684]",,Stair,-73.9930473,,,,,1750951851517,,40.6650684,,32b0e263-d656-42e9-b26f-fa33ad0fba73,
BMT,4th Av,B,Prospect Av,30,Prospect Av,30,R34,R,Stair,YES,YES,40.665299,-73.992729,"{""type"":""Point"",""coordinates"":[-73.992729,40.665299]}",,,R,,"[-73.992729,40.665299]",,Stair,-73.992729,,,,,1750951851517,,40.665299,,7fa7373f-0285-474d-baa6-47ddcae3ecde,
BMT,4th Av,B,25 St,31,25 St,31,R35,R,Stair,YES,YES,40.6605007,-73.998224,"{""type"":""Point"",""coordinates"":[-73.998224,40.6605007]}",,,R,,"[-73.998224,40.6605007]",,Stair,-73.998224,,,,,1750951851517,,40.6605007,,c8e15dd1-b0f0-44a2-b9ea-068514b4df2e,
BMT,4th Av,B,25 St,31,25 St,31,R35,R,Stair,YES,YES,40.660323,-73.997952,"{""type"":""Point"",""coordinates"":[-73.997952,40.660323]}",,,R,,"[-73.997952,40.660323]",,Stair,-73.997952,,,,,1750951851517,,40.660323,,4c47a603-94e0-4f2c-9fd9-3513c483318d,
BMT,4th Av,B,36 St,32,36 St,32,R36,D N R,Stair,YES,YES,40.65449,-74.004499,"{""type"":""Point"",""coordinates"":[-74.004499,40.65449]}",,,D N R,,"[-74.004499,40.65449]",,Stair,-74.004499,,,,,1750951851518,,40.65449,,d95f4764-99b1-40a5-bf8f-42c52640b844,
BMT,4th Av,B,36 St,32,36 St,32,R36,D N R,Stair,YES,YES,40.6546909,-74.0043071,"{""type"":""Point"",""coordinates"":[-74.0043071,40.6546909]}",,,D N R,,"[-74.0043071,40.6546909]",,Stair,-74.0043071,,,,,1750951851518,,40.6546909,,fdfa05d8-d86f-4511-a677-27ffc4a319ab,
BMT,4th Av,B,36 St,32,36 St,32,R36,D N R,Stair,YES,YES,40.654365,-74.004113,"{""type"":""Point"",""coordinates"":[-74.004113,40.654365]}",,,D N R,,"[-74.004113,40.654365]",,Stair,-74.004113,,,,,1750951851518,,40.654365,,843ab934-abf0-4374-9235-9498d9b983b7,
BMT,4th Av,B,45 St,33,45 St,33,R39,R,Stair,YES,YES,40.6494326,-74.0097327,"{""type"":""Point"",""coordinates"":[-74.0097327,40.6494326]}",,,R,,"[-74.0097327,40.6494326]",,Stair,-74.0097327,,,,,1750951851518,,40.6494326,,feeaaa04-3eb9-4fdc-97be-b4af2d812c46,
BMT,4th Av,B,45 St,33,45 St,33,R39,R,Stair,YES,YES,40.6495617,-74.0096026,"{""type"":""Point"",""coordinates"":[-74.0096026,40.6495617]}",,,R,,"[-74.0096026,40.6495617]",,Stair,-74.0096026,,,,,1750951851518,,40.6495617,,91c83a30-4b6d-4802-9022-54eb48dfb4e5,
BMT,4th Av,B,45 St,33,45 St,33,R39,R,Stair,YES,YES,40.6492747,-74.009461,"{""type"":""Point"",""coordinates"":[-74.009461,40.6492747]}",,,R,,"[-74.009461,40.6492747]",,Stair,-74.009461,,,,,1750951851518,,40.6492747,,e5e68c0d-0590-4589-9ab6-8ee8694308f8,
BMT,4th Av,B,45 St,33,45 St,33,R39,R,Stair,YES,YES,40.6494028,-74.0093232,"{""type"":""Point"",""coordinates"":[-74.0093232,40.6494028]}",,,R,,"[-74.0093232,40.6494028]",,Stair,-74.0093232,,,,,1750951851519,,40.6494028,,f1f06b7c-a2bf-4613-a8b2-a15b87e54d11,
BMT,4th Av,B,53 St,34,53 St,34,R40,R,Stair,YES,YES,40.6446672,-74.014688,"{""type"":""Point"",""coordinates"":[-74.014688,40.6446672]}",,,R,,"[-74.014688,40.6446672]",,Stair,-74.014688,,,,,1750951851519,,40.6446672,,b2427c05-5882-4bfb-9259-e457a4cee49a,
BMT,4th Av,B,53 St,34,53 St,34,R40,R,Stair,YES,YES,40.6447641,-74.0145927,"{""type"":""Point"",""coordinates"":[-74.0145927,40.6447641]}",,,R,,"[-74.0145927,40.6447641]",,Stair,-74.0145927,,,,,1750951851519,,40.6447641,,d18a4edf-1dfd-4801-a25e-83344410804c,
BMT,4th Av,B,53 St,34,53 St,34,R40,R,Stair,YES,YES,40.6445032,-74.0144244,"{""type"":""Point"",""coordinates"":[-74.0144244,40.6445032]}",,,R,,"[-74.0144244,40.6445032]",,Stair,-74.0144244,,,,,1750951851519,,40.6445032,,f6538f33-32d3-4c4e-94dc-e7e8fdd76ff2,
BMT,4th Av,B,53 St,34,53 St,34,R40,R,Stair,YES,YES,40.644601,-74.014309,"{""type"":""Point"",""coordinates"":[-74.014309,40.644601]}",,,R,,"[-74.014309,40.644601]",,Stair,-74.014309,,,,,1750951851519,,40.644601,,930e3fd6-6b07-4b91-84bb-d2be52d11eaf,
BMT,4th Av,B,53 St,34,53 St,34,R40,R,Stair,YES,YES,40.6456266,-74.01369,"{""type"":""Point"",""coordinates"":[-74.01369,40.6456266]}",,,R,,"[-74.01369,40.6456266]",,Stair,-74.01369,,,,,1750951851519,,40.6456266,,c15097a8-68a5-49f4-98cb-e510455b56e5,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Stair,YES,YES,40.6406896,-74.0188637,"{""type"":""Point"",""coordinates"":[-74.0188637,40.6406896]}",,,N R,,"[-74.0188637,40.6406896]",,Stair,-74.0188637,,,,,1750951851520,,40.6406896,,72b17089-073d-4f4b-a3fc-5ea31290283b,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Stair,YES,YES,40.640491,-74.0185665,"{""type"":""Point"",""coordinates"":[-74.0185665,40.640491]}",,,N R,,"[-74.0185665,40.640491]",,Stair,-74.0185665,,,,,1750951851520,,40.640491,,c3f69b17-e532-4e51-a50d-3ad4dbbd723d,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Stair,YES,YES,40.6416248,-74.0178508,"{""type"":""Point"",""coordinates"":[-74.0178508,40.6416248]}",,,N R,,"[-74.0178508,40.6416248]",,Stair,-74.0178508,,,,,1750951851520,,40.6416248,,ac206d82-cf5e-4b6e-ae6c-cc1dd66f16de,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Elevator,YES,YES,40.6417413,-74.0177502,"{""type"":""Point"",""coordinates"":[-74.0177502,40.6417413]}",,,N R,,"[-74.0177502,40.6417413]",,Elevator,-74.0177502,,,,,1750951851520,,40.6417413,,5956f352-0c1b-4ea8-8d93-aca0311de3d4,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Stair,YES,YES,40.6414668,-74.0175533,"{""type"":""Point"",""coordinates"":[-74.0175533,40.6414668]}",,,N R,,"[-74.0175533,40.6414668]",,Stair,-74.0175533,,,,,1750951851520,,40.6414668,,f52897c8-b5b0-44c0-8f73-2f9c0a1c30f3,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Stair,YES,YES,40.6415691,-74.017435,"{""type"":""Point"",""coordinates"":[-74.017435,40.6415691]}",,,N R,,"[-74.017435,40.6415691]",,Stair,-74.017435,,,,,1750951851520,,40.6415691,,b0769afa-c7b3-412d-b2a5-cbf9d317798a,
BMT,4th Av,B,Bay Ridge Av,36,Bay Ridge Av,36,R42,R,Stair,YES,YES,40.634827,-74.02358,"{""type"":""Point"",""coordinates"":[-74.02358,40.634827]}",,,R,,"[-74.02358,40.634827]",,Stair,-74.02358,,,,,1750951851521,,40.634827,,1d205835-319f-4fc7-a6dd-f3f3633a40b1,
BMT,4th Av,B,Bay Ridge Av,36,Bay Ridge Av,36,R42,R,Stair,YES,YES,40.634768,-74.023339,"{""type"":""Point"",""coordinates"":[-74.023339,40.634768]}",,,R,,"[-74.023339,40.634768]",,Stair,-74.023339,,,,,1750951851521,,40.634768,,c5b30e0b-7912-427a-b360-7064145ecbab,
BMT,4th Av,B,Bay Ridge Av,36,Bay Ridge Av,36,R42,R,Stair,YES,YES,40.635484,-74.0233079,"{""type"":""Point"",""coordinates"":[-74.0233079,40.635484]}",,,R,,"[-74.0233079,40.635484]",,Stair,-74.0233079,,,,,1750951851532,,40.635484,,6dfc0b8d-d9d6-41ec-bdb0-8179049eac48,
BMT,4th Av,B,77 St,37,77 St,37,R43,R,Stair,YES,YES,40.6295183,-74.025749,"{""type"":""Point"",""coordinates"":[-74.025749,40.6295183]}",,,R,,"[-74.025749,40.6295183]",,Stair,-74.025749,,,,,1750951851532,,40.6295183,,527d7135-aac8-4454-81ca-5ec1b09e8c6e,
BMT,4th Av,B,77 St,37,77 St,37,R43,R,Stair,YES,YES,40.6294674,-74.0255076,"{""type"":""Point"",""coordinates"":[-74.0255076,40.6294674]}",,,R,,"[-74.0255076,40.6294674]",,Stair,-74.0255076,,,,,1750951851533,,40.6294674,,691e4470-8fa9-42aa-8d30-e19ecfb666f3,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Stair,YES,YES,40.6226535,-74.0285564,"{""type"":""Point"",""coordinates"":[-74.0285564,40.6226535]}",,,R,,"[-74.0285564,40.6226535]",,Stair,-74.0285564,,,,,1750951851534,,40.6226535,,64ad8f77-43a4-4d81-9fba-5c44bd008526,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Stair,YES,YES,40.622583,-74.028315,"{""type"":""Point"",""coordinates"":[-74.028315,40.622583]}",,,R,,"[-74.028315,40.622583]",,Stair,-74.028315,,,,,1750951851534,,40.622583,,608ade33-b3c2-4283-8e27-d2ada603efe1,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Stair,YES,YES,40.623498,-74.028204,"{""type"":""Point"",""coordinates"":[-74.028204,40.623498]}",,,R,,"[-74.028204,40.623498]",,Stair,-74.028204,,,,,1750951851534,,40.623498,,6ea797a9-b613-4dd2-a9d0-d4a5b9212ab1,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Stair,NO,YES,40.6302302,-74.0254577,"{""type"":""Point"",""coordinates"":[-74.0254577,40.6302302]}",,,R,,"[-74.0254577,40.6302302]",,Stair,-74.0254577,,,,,1750951851535,,40.6302302,,82412d50-6543-4d78-b2ef-0e0e5155a7db,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Elevator,YES,YES,40.6225859,-74.0283617,"{""type"":""Point"",""coordinates"":[-74.0283617,40.6225859]}",,,R,,"[-74.0283617,40.6225859]",,Elevator,-74.0283617,,,,,1750951851535,,40.6225859,,ee08dc64-eb13-40bc-9eee-6b92f2f19bbe,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Stair,YES,YES,40.6224943,-74.0286163,"{""type"":""Point"",""coordinates"":[-74.0286163,40.6224943]}",,,R,,"[-74.0286163,40.6224943]",,Stair,-74.0286163,,,,,1750951851536,,40.6224943,,12092cf5-7605-4d47-b556-2b6dec708c52,
BMT,4th Av,B,Bay Ridge-95 St,39,Bay Ridge-95 St,39,R45,R,Stair,YES,YES,40.616021,-74.031383,"{""type"":""Point"",""coordinates"":[-74.031383,40.616021]}",,,R,,"[-74.031383,40.616021]",,Stair,-74.031383,,,,,1750951851536,,40.616021,,355ac9f9-ec67-4685-9813-6475b4dd6b4b,
BMT,4th Av,B,Bay Ridge-95 St,39,Bay Ridge-95 St,39,R45,R,Stair,YES,YES,40.6162027,-74.031236,"{""type"":""Point"",""coordinates"":[-74.031236,40.6162027]}",,,R,,"[-74.031236,40.6162027]",,Stair,-74.031236,,,,,1750951851536,,40.6162027,,5ec23a85-7310-47cc-af6f-e62708572f37,
BMT,4th Av,B,Bay Ridge-95 St,39,Bay Ridge-95 St,39,R45,R,Easement - Street,YES,YES,40.6159342,-74.0308333,"{""type"":""Point"",""coordinates"":[-74.0308333,40.6159342]}",,,R,,"[-74.0308333,40.6159342]",,Easement - Street,-74.0308333,,,,,1750951851536,,40.6159342,,638fc13a-0c28-4a45-9596-ca4b21fdc5ec,
BMT,4th Av,B,Bay Ridge-95 St,39,Bay Ridge-95 St,39,R45,R,Stair,YES,YES,40.617604,-74.0306828,"{""type"":""Point"",""coordinates"":[-74.0306828,40.617604]}",,,R,,"[-74.0306828,40.617604]",,Stair,-74.0306828,,,,,1750951851537,,40.617604,,5c4378a9-d19a-4d1f-8943-f7e4d6caf731,
BMT,4th Av,B,Bay Ridge-95 St,39,Bay Ridge-95 St,39,R45,R,Stair,YES,YES,40.6173787,-74.0304053,"{""type"":""Point"",""coordinates"":[-74.0304053,40.6173787]}",,,R,,"[-74.0304053,40.6173787]",,Stair,-74.0304053,,,,,1750951851537,,40.6173787,,5dd63065-7174-431a-a16d-97d88a3b1981,
IND,63rd St,Q,21 St-Queensbridge,221,21 St-Queensbridge,221,B04,F,Escalator,YES,YES,40.7541656,-73.9425499,"{""type"":""Point"",""coordinates"":[-73.9425499,40.7541656]}",,,F,,"[-73.9425499,40.7541656]",,Escalator,-73.9425499,,,,,1750951851538,,40.7541656,,fb5345b0-dac0-4f7d-a9a9-62b9bf1bcfc8,
IND,63rd St,Q,21 St-Queensbridge,221,21 St-Queensbridge,221,B04,F,Elevator,YES,YES,40.7543246,-73.9423416,"{""type"":""Point"",""coordinates"":[-73.9423416,40.7543246]}",,,F,,"[-73.9423416,40.7543246]",,Elevator,-73.9423416,,,,,1750951851538,,40.7543246,,df6e3061-31ec-46c7-bd8a-54178168bf5d,
IND,63rd St,Q,21 St-Queensbridge,221,21 St-Queensbridge,221,B04,F,Stair,YES,YES,40.7540129,-73.9422248,"{""type"":""Point"",""coordinates"":[-73.9422248,40.7540129]}",,,F,,"[-73.9422248,40.7540129]",,Stair,-73.9422248,,,,,1750951851538,,40.7540129,,53c790ad-7946-4862-ae58-65f2dd4b5da8,
IND,63rd St,Q,21 St-Queensbridge,221,21 St-Queensbridge,221,B04,F,Stair,YES,YES,40.754262,-73.9419961,"{""type"":""Point"",""coordinates"":[-73.9419961,40.754262]}",,,F,,"[-73.9419961,40.754262]",,Stair,-73.9419961,,,,,1750951851539,,40.754262,,d7e5632a-ad3c-40ef-8c67-7fe293059b3d,
IND,63rd St,M,Roosevelt Island,222,Roosevelt Island,222,B06,F,Station House,YES,YES,40.7590185,-73.9534576,"{""type"":""Point"",""coordinates"":[-73.9534576,40.7590185]}",,,F,,"[-73.9534576,40.7590185]",,Station House,-73.9534576,,,,,1750951851539,,40.7590185,,b0b94ca6-c27d-42f8-bbc3-44fbdb6ff041,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Easement - Street,YES,YES,40.7649678,-73.9666793,"{""type"":""Point"",""coordinates"":[-73.9666793,40.7649678]}",,,F Q,,"[-73.9666793,40.7649678]",,Easement - Street,-73.9666793,,,,,1750951851539,,40.7649678,,975ee484-339d-40a6-9ed3-c0013525e17f,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Stair,YES,YES,40.7647383,-73.9665531,"{""type"":""Point"",""coordinates"":[-73.9665531,40.7647383]}",,,F Q,,"[-73.9665531,40.7647383]",,Stair,-73.9665531,,,,,1750951851540,,40.7647383,,ae3da00b-e738-4427-a8f2-c5424d982533,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Easement - Street,YES,YES,40.764896,-73.966426,"{""type"":""Point"",""coordinates"":[-73.966426,40.764896]}",,,F Q,,"[-73.966426,40.764896]",,Easement - Street,-73.966426,,,,,1750951851540,,40.764896,,c0de8541-b5bd-4bba-bc1e-ca952b17b30d,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Stair,YES,YES,40.7641013,-73.9650414,"{""type"":""Point"",""coordinates"":[-73.9650414,40.7641013]}",,,F Q,,"[-73.9650414,40.7641013]",,Stair,-73.9650414,,,,,1750951851540,,40.7641013,,d1111988-271b-49db-bd4d-1a826444bc08,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Elevator,YES,YES,40.7642064,-73.9649728,"{""type"":""Point"",""coordinates"":[-73.9649728,40.7642064]}",,,F Q,,"[-73.9649728,40.7642064]",,Elevator,-73.9649728,,,,,1750951851540,,40.7642064,,5a7dc11e-1170-4060-8a23-972069953782,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Easement - Street,YES,YES,40.7638652,-73.964516,"{""type"":""Point"",""coordinates"":[-73.964516,40.7638652]}",,,F Q,,"[-73.964516,40.7638652]",,Easement - Street,-73.964516,,,,,1750951851541,,40.7638652,,7550d98a-bc76-4197-b974-87f958193d7d,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Stair,YES,YES,40.7641673,-73.9645234,"{""type"":""Point"",""coordinates"":[-73.9645234,40.7641673]}",,,F Q,,"[-73.9645234,40.7641673]",,Stair,-73.9645234,,,,,1750951851541,,40.7641673,,8829ec88-add9-432d-bf81-934b32488c81,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7634853,-73.9779774,"{""type"":""Point"",""coordinates"":[-73.9779774,40.7634853]}",,,F,,"[-73.9779774,40.7634853]",,Stair,-73.9779774,,,,,1750951851541,,40.7634853,,f9b58748-8cd0-4b55-aa31-4ae562ac98a3,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7633797,-73.9777271,"{""type"":""Point"",""coordinates"":[-73.9777271,40.7633797]}",,,F,,"[-73.9777271,40.7633797]",,Stair,-73.9777271,,,,,1750951851541,,40.7633797,,786842f8-8811-466c-821a-c3896b81dd5c,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7638466,-73.977723,"{""type"":""Point"",""coordinates"":[-73.977723,40.7638466]}",,,F,,"[-73.977723,40.7638466]",,Stair,-73.977723,,,,,1750951851542,,40.7638466,,0c3c11df-8325-4659-8de7-3a8c7f148bf0,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.764223,-73.977439,"{""type"":""Point"",""coordinates"":[-73.977439,40.764223]}",,,F,,"[-73.977439,40.764223]",,Stair,-73.977439,,,,,1750951851542,,40.764223,,edcac7ca-b8a7-478b-9c0d-af92091dc733,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.763903,-73.977348,"{""type"":""Point"",""coordinates"":[-73.977348,40.763903]}",,,F,,"[-73.977348,40.763903]",,Stair,-73.977348,,,,,1750951851542,,40.763903,,561f7709-8d52-4a88-ac42-193338ba8274,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7640108,-73.9772741,"{""type"":""Point"",""coordinates"":[-73.9772741,40.7640108]}",,,F,,"[-73.9772741,40.7640108]",,Stair,-73.9772741,,,,,1750951851542,,40.7640108,,d2fee91a-c9d3-4c11-9ae4-d792988870bf,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7646549,-73.9771234,"{""type"":""Point"",""coordinates"":[-73.9771234,40.7646549]}",,,F,,"[-73.9771234,40.7646549]",,Stair,-73.9771234,,,,,1750951851553,,40.7646549,,e9007cd6-10c0-465a-8aab-72d794e18268,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7645565,-73.9768746,"{""type"":""Point"",""coordinates"":[-73.9768746,40.7645565]}",,,F,,"[-73.9768746,40.7645565]",,Stair,-73.9768746,,,,,1750951851554,,40.7645565,,5bed8348-5bc5-485e-8fcb-05b761dc52f1,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.7580251,-73.9821103,"{""type"":""Point"",""coordinates"":[-73.9821103,40.7580251]}",,,B D F M,,"[-73.9821103,40.7580251]",,Stair,-73.9821103,,,,,1750951851555,,40.7580251,,d8c8bd52-dab2-4b46-a95c-e919ff6e67f5,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.7578149,-73.9817936,"{""type"":""Point"",""coordinates"":[-73.9817936,40.7578149]}",,,B D F M,,"[-73.9817936,40.7578149]",,Stair,-73.9817936,,,,,1750951851555,,40.7578149,,914d327b-5f68-4c3f-8e09-810d6b6926be,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Easement - Street,YES,YES,40.7586676,-73.9816419,"{""type"":""Point"",""coordinates"":[-73.9816419,40.7586676]}",,,B D F M,,"[-73.9816419,40.7586676]",,Easement - Street,-73.9816419,,,,,1750951851556,,40.7586676,,a20fecaa-cf0a-4c2d-acd5-3dd4d182b80f,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.7578802,-73.9816131,"{""type"":""Point"",""coordinates"":[-73.9816131,40.7578802]}",,,B D F M,,"[-73.9816131,40.7578802]",,Stair,-73.9816131,,,,,1750951851556,,40.7578802,,55ef203a-3558-481a-9fef-eeec204c5805,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.7579787,-73.9815345,"{""type"":""Point"",""coordinates"":[-73.9815345,40.7579787]}",,,B D F M,,"[-73.9815345,40.7579787]",,Stair,-73.9815345,,,,,1750951851556,,40.7579787,,b620fd7c-e163-441a-aac2-392dc4eb0f95,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Easement - Street,YES,YES,40.7590434,-73.98132,"{""type"":""Point"",""coordinates"":[-73.98132,40.7590434]}",,,B D F M,,"[-73.98132,40.7590434]",,Easement - Street,-73.98132,,,,,1750951851556,,40.7590434,,0f0bd115-0a5a-4b16-818c-d89391f8d93d,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.75848,-73.98114,"{""type"":""Point"",""coordinates"":[-73.98114,40.75848]}",,,B D F M,,"[-73.98114,40.75848]",,Stair,-73.98114,,,,,1750951851557,,40.75848,,f577361c-08ba-4f66-8d5c-fbdff017a1f4,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Elevator,YES,YES,40.759442,-73.981112,"{""type"":""Point"",""coordinates"":[-73.981112,40.759442]}",,,B D F M,,"[-73.981112,40.759442]",,Elevator,-73.981112,,,,,1750951851557,,40.759442,,585e2e16-7d67-4ddd-8325-fed973700338,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.7586206,-73.9810724,"{""type"":""Point"",""coordinates"":[-73.9810724,40.7586206]}",,,B D F M,,"[-73.9810724,40.7586206]",,Stair,-73.9810724,,,,,1750951851557,,40.7586206,,3c29a599-ab10-4b36-ac04-6ff6352422e4,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Easement - Street,YES,YES,40.7594551,-73.9810633,"{""type"":""Point"",""coordinates"":[-73.9810633,40.7594551]}",,,B D F M,,"[-73.9810633,40.7594551]",,Easement - Street,-73.9810633,,,,,1750951851557,,40.7594551,,1bcc3541-df22-45fb-b1e8-2681ad73a79d,
