division,line,borough,stop_name,complex_id,constituent_station_name,station_id,gtfs_stop_id,daytime_routes,entrance_type,entry_allowed,exit_allowed,entrance_latitude,entrance_longitude,entrance_georeference,stationlatitude,entity,daytimeroutes,vending,entrancegeoreference,northsouthstreet,entrancetype,entrancelongitude,staffing,stationname,stationgeoreference,corner,ts,exitonly,entrancelatitude,eastweststreet,uuid,stationlongitude
BMT,4th Av,B,Atlantic Av-Barclays Ctr,617,Atlantic Av-Barclays Ctr,27,R31,2 3 4 5 B D N Q R,Stair,YES,YES,40.683905,-73.978879,"{""type"":""Point"",""coordinates"":[-73.978879,40.683905]}",,,2 3 4 5 B D N Q R,,"[-73.978879,40.683905]",,Stair,-73.978879,,,,,1750920210786,,40.683905,,6bd6442d-992a-4f47-97e3-ede64baa7dc5,
BMT,4th Av,B,Atlantic Av-Barclays Ctr,617,Atlantic Av-Barclays Ctr,27,R31,2 3 4 5 B D N Q R,Elevator,YES,YES,40.683805,-73.978487,"{""type"":""Point"",""coordinates"":[-73.978487,40.683805]}",,,2 3 4 5 B D N Q R,,"[-73.978487,40.683805]",,Elevator,-73.978487,,,,,1750920210786,,40.683805,,031cb880-1ca1-4918-b43e-a8a24eabf382,
BMT,4th Av,B,Atlantic Av-Barclays Ctr,617,Atlantic Av-Barclays Ctr,27,R31,2 3 4 5 B D N Q R,Stair,YES,YES,40.683928,-73.978412,"{""type"":""Point"",""coordinates"":[-73.978412,40.683928]}",,,2 3 4 5 B D N Q R,,"[-73.978412,40.683928]",,Stair,-73.978412,,,,,1750920210787,,40.683928,,5ccb295e-63d6-4bef-81f2-a27b46070813,
BMT,4th Av,B,Union St,28,Union St,28,R32,R,Stair,YES,YES,40.6771544,-73.9834296,"{""type"":""Point"",""coordinates"":[-73.9834296,40.6771544]}",,,R,,"[-73.9834296,40.6771544]",,Stair,-73.9834296,,,,,1750920210787,,40.6771544,,1328155a-cdcc-4eb6-93b7-ece727ba743d,
BMT,4th Av,B,Union St,28,Union St,28,R32,R,Stair,YES,YES,40.6772958,-73.9833364,"{""type"":""Point"",""coordinates"":[-73.9833364,40.6772958]}",,,R,,"[-73.9833364,40.6772958]",,Stair,-73.9833364,,,,,1750920210788,,40.6772958,,39e41d79-8ce6-45cd-b38a-826b0aa7e357,
BMT,4th Av,B,Union St,28,Union St,28,R32,R,Stair,YES,YES,40.677001,-73.983133,"{""type"":""Point"",""coordinates"":[-73.983133,40.677001]}",,,R,,"[-73.983133,40.677001]",,Stair,-73.983133,,,,,1750920210788,,40.677001,,dc4a1462-3e03-4e3b-a397-af2453e8bc81,
BMT,4th Av,B,Union St,28,Union St,28,R32,R,Stair,YES,YES,40.677171,-73.98302,"{""type"":""Point"",""coordinates"":[-73.98302,40.677171]}",,,R,,"[-73.98302,40.677171]",,Stair,-73.98302,,,,,1750920210799,,40.677171,,c17c91f7-b2f6-4953-bbce-6db5f602be8c,
BMT,4th Av,B,4 Av-9 St,608,4 Av-9 St,29,R33,F G R,Stair,YES,YES,40.670538,-73.988778,"{""type"":""Point"",""coordinates"":[-73.988778,40.670538]}",,,F G R,,"[-73.988778,40.670538]",,Stair,-73.988778,,,,,1750920210800,,40.670538,,5c98de6a-1acb-4af7-9442-7ca137836eab,
BMT,4th Av,B,4 Av-9 St,608,4 Av-9 St,29,R33,F G R,Stair,YES,YES,40.6704052,-73.9884866,"{""type"":""Point"",""coordinates"":[-73.9884866,40.6704052]}",,,F G R,,"[-73.9884866,40.6704052]",,Stair,-73.9884866,,,,,1750920210801,,40.6704052,,6ae10778-a7d6-47de-b9d7-dbd11d01126c,
BMT,4th Av,B,Prospect Av,30,Prospect Av,30,R34,R,Stair,YES,YES,40.6652787,-73.9932544,"{""type"":""Point"",""coordinates"":[-73.9932544,40.6652787]}",,,R,,"[-73.9932544,40.6652787]",,Stair,-73.9932544,,,,,1750920210802,,40.6652787,,41689d00-685b-4462-9997-cbf70baf210f,
BMT,4th Av,B,Prospect Av,30,Prospect Av,30,R34,R,Stair,YES,YES,40.6650684,-73.9930473,"{""type"":""Point"",""coordinates"":[-73.9930473,40.6650684]}",,,R,,"[-73.9930473,40.6650684]",,Stair,-73.9930473,,,,,1750920210802,,40.6650684,,7fa3a73b-314c-4d74-9c2e-f2d9fb8337bd,
BMT,4th Av,B,Prospect Av,30,Prospect Av,30,R34,R,Stair,YES,YES,40.665299,-73.992729,"{""type"":""Point"",""coordinates"":[-73.992729,40.665299]}",,,R,,"[-73.992729,40.665299]",,Stair,-73.992729,,,,,1750920210802,,40.665299,,8decdf26-be04-4fa1-a479-b499c6a12be5,
BMT,4th Av,B,25 St,31,25 St,31,R35,R,Stair,YES,YES,40.6605007,-73.998224,"{""type"":""Point"",""coordinates"":[-73.998224,40.6605007]}",,,R,,"[-73.998224,40.6605007]",,Stair,-73.998224,,,,,1750920210803,,40.6605007,,e9dc3539-5447-466f-b5fe-2dd1420f2153,
BMT,4th Av,B,25 St,31,25 St,31,R35,R,Stair,YES,YES,40.660323,-73.997952,"{""type"":""Point"",""coordinates"":[-73.997952,40.660323]}",,,R,,"[-73.997952,40.660323]",,Stair,-73.997952,,,,,1750920210803,,40.660323,,29c3f6be-057b-4b31-82e9-a891d66ad82f,
BMT,4th Av,B,36 St,32,36 St,32,R36,D N R,Stair,YES,YES,40.65449,-74.004499,"{""type"":""Point"",""coordinates"":[-74.004499,40.65449]}",,,D N R,,"[-74.004499,40.65449]",,Stair,-74.004499,,,,,1750920210803,,40.65449,,89140d00-8dcf-4db3-8e1e-e40007b93fea,
BMT,4th Av,B,36 St,32,36 St,32,R36,D N R,Stair,YES,YES,40.6546909,-74.0043071,"{""type"":""Point"",""coordinates"":[-74.0043071,40.6546909]}",,,D N R,,"[-74.0043071,40.6546909]",,Stair,-74.0043071,,,,,1750920210804,,40.6546909,,baa6911b-09b8-40a4-8136-046bf5d61813,
BMT,4th Av,B,36 St,32,36 St,32,R36,D N R,Stair,YES,YES,40.654365,-74.004113,"{""type"":""Point"",""coordinates"":[-74.004113,40.654365]}",,,D N R,,"[-74.004113,40.654365]",,Stair,-74.004113,,,,,1750920210804,,40.654365,,93dd274a-d12d-4489-8804-5fd7cf9ef36b,
BMT,4th Av,B,45 St,33,45 St,33,R39,R,Stair,YES,YES,40.6494326,-74.0097327,"{""type"":""Point"",""coordinates"":[-74.0097327,40.6494326]}",,,R,,"[-74.0097327,40.6494326]",,Stair,-74.0097327,,,,,1750920210804,,40.6494326,,cfa1755e-22a9-461f-bec4-f4eb87c3477a,
BMT,4th Av,B,45 St,33,45 St,33,R39,R,Stair,YES,YES,40.6495617,-74.0096026,"{""type"":""Point"",""coordinates"":[-74.0096026,40.6495617]}",,,R,,"[-74.0096026,40.6495617]",,Stair,-74.0096026,,,,,1750920210805,,40.6495617,,ea273887-7028-46cd-a4eb-69fb23e891f4,
BMT,4th Av,B,45 St,33,45 St,33,R39,R,Stair,YES,YES,40.6492747,-74.009461,"{""type"":""Point"",""coordinates"":[-74.009461,40.6492747]}",,,R,,"[-74.009461,40.6492747]",,Stair,-74.009461,,,,,1750920210805,,40.6492747,,fe8ed38b-5281-4130-8c86-748213e91d04,
BMT,4th Av,B,45 St,33,45 St,33,R39,R,Stair,YES,YES,40.6494028,-74.0093232,"{""type"":""Point"",""coordinates"":[-74.0093232,40.6494028]}",,,R,,"[-74.0093232,40.6494028]",,Stair,-74.0093232,,,,,1750920210806,,40.6494028,,d164a1f1-bb86-4b1e-bc88-4b9b2525c35b,
BMT,4th Av,B,53 St,34,53 St,34,R40,R,Stair,YES,YES,40.6446672,-74.014688,"{""type"":""Point"",""coordinates"":[-74.014688,40.6446672]}",,,R,,"[-74.014688,40.6446672]",,Stair,-74.014688,,,,,1750920210807,,40.6446672,,0a696835-f27e-47a9-ad93-bf6aecfd1aa3,
BMT,4th Av,B,53 St,34,53 St,34,R40,R,Stair,YES,YES,40.6447641,-74.0145927,"{""type"":""Point"",""coordinates"":[-74.0145927,40.6447641]}",,,R,,"[-74.0145927,40.6447641]",,Stair,-74.0145927,,,,,1750920210807,,40.6447641,,ee704604-11a5-468c-b9e7-769d5a50823e,
BMT,4th Av,B,53 St,34,53 St,34,R40,R,Stair,YES,YES,40.6445032,-74.0144244,"{""type"":""Point"",""coordinates"":[-74.0144244,40.6445032]}",,,R,,"[-74.0144244,40.6445032]",,Stair,-74.0144244,,,,,1750920210807,,40.6445032,,416bf7aa-f6d3-4613-8bfa-4f283e0fbbfc,
BMT,4th Av,B,53 St,34,53 St,34,R40,R,Stair,YES,YES,40.644601,-74.014309,"{""type"":""Point"",""coordinates"":[-74.014309,40.644601]}",,,R,,"[-74.014309,40.644601]",,Stair,-74.014309,,,,,1750920210807,,40.644601,,b19c298d-60c2-4e9e-8349-205ba4aed9f6,
BMT,4th Av,B,53 St,34,53 St,34,R40,R,Stair,YES,YES,40.6456266,-74.01369,"{""type"":""Point"",""coordinates"":[-74.01369,40.6456266]}",,,R,,"[-74.01369,40.6456266]",,Stair,-74.01369,,,,,1750920210807,,40.6456266,,79554946-c72a-493d-b4a8-f5a8e588f026,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Stair,YES,YES,40.6406896,-74.0188637,"{""type"":""Point"",""coordinates"":[-74.0188637,40.6406896]}",,,N R,,"[-74.0188637,40.6406896]",,Stair,-74.0188637,,,,,1750920210818,,40.6406896,,60593cdc-057b-4bda-8933-7e8019262aec,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Stair,YES,YES,40.640491,-74.0185665,"{""type"":""Point"",""coordinates"":[-74.0185665,40.640491]}",,,N R,,"[-74.0185665,40.640491]",,Stair,-74.0185665,,,,,1750920210819,,40.640491,,e206866f-3fc7-411d-ad01-071906837074,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Stair,YES,YES,40.6416248,-74.0178508,"{""type"":""Point"",""coordinates"":[-74.0178508,40.6416248]}",,,N R,,"[-74.0178508,40.6416248]",,Stair,-74.0178508,,,,,1750920210820,,40.6416248,,628c5719-81dd-4206-9866-4539a10bb847,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Elevator,YES,YES,40.6417413,-74.0177502,"{""type"":""Point"",""coordinates"":[-74.0177502,40.6417413]}",,,N R,,"[-74.0177502,40.6417413]",,Elevator,-74.0177502,,,,,1750920210820,,40.6417413,,28bdedac-094e-42dc-8abb-c34afca04262,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Stair,YES,YES,40.6414668,-74.0175533,"{""type"":""Point"",""coordinates"":[-74.0175533,40.6414668]}",,,N R,,"[-74.0175533,40.6414668]",,Stair,-74.0175533,,,,,1750920210821,,40.6414668,,2feb7f35-9502-4f40-811a-4e3fbe7f0e0f,
BMT,4th Av,B,59 St,35,59 St,35,R41,N R,Stair,YES,YES,40.6415691,-74.017435,"{""type"":""Point"",""coordinates"":[-74.017435,40.6415691]}",,,N R,,"[-74.017435,40.6415691]",,Stair,-74.017435,,,,,1750920210823,,40.6415691,,d5cbe310-87ae-4ff8-8c0e-ba4df55d2edb,
BMT,4th Av,B,Bay Ridge Av,36,Bay Ridge Av,36,R42,R,Stair,YES,YES,40.634827,-74.02358,"{""type"":""Point"",""coordinates"":[-74.02358,40.634827]}",,,R,,"[-74.02358,40.634827]",,Stair,-74.02358,,,,,1750920210823,,40.634827,,74bcc8f0-2a88-43ac-963e-e37b2a66dbfd,
BMT,4th Av,B,Bay Ridge Av,36,Bay Ridge Av,36,R42,R,Stair,YES,YES,40.634768,-74.023339,"{""type"":""Point"",""coordinates"":[-74.023339,40.634768]}",,,R,,"[-74.023339,40.634768]",,Stair,-74.023339,,,,,1750920210823,,40.634768,,07b3d7a0-4d80-4d83-879b-d0459fb4b8b3,
BMT,4th Av,B,Bay Ridge Av,36,Bay Ridge Av,36,R42,R,Stair,YES,YES,40.635484,-74.0233079,"{""type"":""Point"",""coordinates"":[-74.0233079,40.635484]}",,,R,,"[-74.0233079,40.635484]",,Stair,-74.0233079,,,,,1750920210824,,40.635484,,1d6b1e76-fb7a-4f92-a80b-503e3474004e,
BMT,4th Av,B,77 St,37,77 St,37,R43,R,Stair,YES,YES,40.6295183,-74.025749,"{""type"":""Point"",""coordinates"":[-74.025749,40.6295183]}",,,R,,"[-74.025749,40.6295183]",,Stair,-74.025749,,,,,1750920210824,,40.6295183,,4bf0484d-6504-4ccf-ac68-0ec5264367a6,
BMT,4th Av,B,77 St,37,77 St,37,R43,R,Stair,YES,YES,40.6294674,-74.0255076,"{""type"":""Point"",""coordinates"":[-74.0255076,40.6294674]}",,,R,,"[-74.0255076,40.6294674]",,Stair,-74.0255076,,,,,1750920210836,,40.6294674,,70e61631-34c2-4f81-96fe-62a2d332f216,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Stair,YES,YES,40.6226535,-74.0285564,"{""type"":""Point"",""coordinates"":[-74.0285564,40.6226535]}",,,R,,"[-74.0285564,40.6226535]",,Stair,-74.0285564,,,,,1750920210839,,40.6226535,,be348a47-1d91-4acf-8e78-f7a916911bc0,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Stair,YES,YES,40.622583,-74.028315,"{""type"":""Point"",""coordinates"":[-74.028315,40.622583]}",,,R,,"[-74.028315,40.622583]",,Stair,-74.028315,,,,,1750920210841,,40.622583,,ba8254e4-a317-480d-b580-84e009c0c43f,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Stair,YES,YES,40.623498,-74.028204,"{""type"":""Point"",""coordinates"":[-74.028204,40.623498]}",,,R,,"[-74.028204,40.623498]",,Stair,-74.028204,,,,,1750920210841,,40.623498,,6cb7bbfd-baa3-487a-b676-74db04c3bfb9,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Stair,NO,YES,40.6302302,-74.0254577,"{""type"":""Point"",""coordinates"":[-74.0254577,40.6302302]}",,,R,,"[-74.0254577,40.6302302]",,Stair,-74.0254577,,,,,1750920210842,,40.6302302,,6b3763ad-c081-47b5-a864-a90341a30d3b,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Elevator,YES,YES,40.6225859,-74.0283617,"{""type"":""Point"",""coordinates"":[-74.0283617,40.6225859]}",,,R,,"[-74.0283617,40.6225859]",,Elevator,-74.0283617,,,,,1750920210842,,40.6225859,,9cecf40f-d293-434f-8bb3-42852939b78a,
BMT,4th Av,B,86 St,38,86 St,38,R44,R,Stair,YES,YES,40.6224943,-74.0286163,"{""type"":""Point"",""coordinates"":[-74.0286163,40.6224943]}",,,R,,"[-74.0286163,40.6224943]",,Stair,-74.0286163,,,,,1750920210842,,40.6224943,,0bacabda-0144-4e70-bf00-00275680c41f,
BMT,4th Av,B,Bay Ridge-95 St,39,Bay Ridge-95 St,39,R45,R,Stair,YES,YES,40.616021,-74.031383,"{""type"":""Point"",""coordinates"":[-74.031383,40.616021]}",,,R,,"[-74.031383,40.616021]",,Stair,-74.031383,,,,,1750920210843,,40.616021,,d78f5fe7-b220-4bd8-9690-071a5a249145,
BMT,4th Av,B,Bay Ridge-95 St,39,Bay Ridge-95 St,39,R45,R,Stair,YES,YES,40.6162027,-74.031236,"{""type"":""Point"",""coordinates"":[-74.031236,40.6162027]}",,,R,,"[-74.031236,40.6162027]",,Stair,-74.031236,,,,,1750920210843,,40.6162027,,fc5dc46f-a0f1-4af9-8834-f7e021db41a4,
BMT,4th Av,B,Bay Ridge-95 St,39,Bay Ridge-95 St,39,R45,R,Easement - Street,YES,YES,40.6159342,-74.0308333,"{""type"":""Point"",""coordinates"":[-74.0308333,40.6159342]}",,,R,,"[-74.0308333,40.6159342]",,Easement - Street,-74.0308333,,,,,1750920210845,,40.6159342,,9f0d0b8e-3cca-40aa-8494-4bd6fbf33c48,
BMT,4th Av,B,Bay Ridge-95 St,39,Bay Ridge-95 St,39,R45,R,Stair,YES,YES,40.617604,-74.0306828,"{""type"":""Point"",""coordinates"":[-74.0306828,40.617604]}",,,R,,"[-74.0306828,40.617604]",,Stair,-74.0306828,,,,,1750920210846,,40.617604,,84912e9c-f458-43e4-a11c-230c86681faa,
BMT,4th Av,B,Bay Ridge-95 St,39,Bay Ridge-95 St,39,R45,R,Stair,YES,YES,40.6173787,-74.0304053,"{""type"":""Point"",""coordinates"":[-74.0304053,40.6173787]}",,,R,,"[-74.0304053,40.6173787]",,Stair,-74.0304053,,,,,1750920210848,,40.6173787,,e13c44de-e422-44a1-93dd-96027289ca30,
IND,63rd St,Q,21 St-Queensbridge,221,21 St-Queensbridge,221,B04,F,Escalator,YES,YES,40.7541656,-73.9425499,"{""type"":""Point"",""coordinates"":[-73.9425499,40.7541656]}",,,F,,"[-73.9425499,40.7541656]",,Escalator,-73.9425499,,,,,1750920210848,,40.7541656,,4431ec6d-14bc-4b1b-af6b-9d281382e727,
IND,63rd St,Q,21 St-Queensbridge,221,21 St-Queensbridge,221,B04,F,Elevator,YES,YES,40.7543246,-73.9423416,"{""type"":""Point"",""coordinates"":[-73.9423416,40.7543246]}",,,F,,"[-73.9423416,40.7543246]",,Elevator,-73.9423416,,,,,1750920210849,,40.7543246,,aad92af8-7db2-4b74-918b-d9c942905c0f,
IND,63rd St,Q,21 St-Queensbridge,221,21 St-Queensbridge,221,B04,F,Stair,YES,YES,40.7540129,-73.9422248,"{""type"":""Point"",""coordinates"":[-73.9422248,40.7540129]}",,,F,,"[-73.9422248,40.7540129]",,Stair,-73.9422248,,,,,1750920210849,,40.7540129,,770d46b4-afeb-4643-bce9-df3d2d25a45a,
IND,63rd St,Q,21 St-Queensbridge,221,21 St-Queensbridge,221,B04,F,Stair,YES,YES,40.754262,-73.9419961,"{""type"":""Point"",""coordinates"":[-73.9419961,40.754262]}",,,F,,"[-73.9419961,40.754262]",,Stair,-73.9419961,,,,,1750920210850,,40.754262,,34cf7d10-7d83-42c6-90b1-7ae2d5e06e6d,
IND,63rd St,M,Roosevelt Island,222,Roosevelt Island,222,B06,F,Station House,YES,YES,40.7590185,-73.9534576,"{""type"":""Point"",""coordinates"":[-73.9534576,40.7590185]}",,,F,,"[-73.9534576,40.7590185]",,Station House,-73.9534576,,,,,1750920210850,,40.7590185,,803c239b-c215-432d-9e57-b048eb19de48,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Easement - Street,YES,YES,40.7649678,-73.9666793,"{""type"":""Point"",""coordinates"":[-73.9666793,40.7649678]}",,,F Q,,"[-73.9666793,40.7649678]",,Easement - Street,-73.9666793,,,,,1750920210851,,40.7649678,,a72d4f72-b558-4539-975f-c201b9604a4b,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Stair,YES,YES,40.7647383,-73.9665531,"{""type"":""Point"",""coordinates"":[-73.9665531,40.7647383]}",,,F Q,,"[-73.9665531,40.7647383]",,Stair,-73.9665531,,,,,1750920210851,,40.7647383,,919ecc46-f84c-44bb-b587-f15f809b4548,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Easement - Street,YES,YES,40.764896,-73.966426,"{""type"":""Point"",""coordinates"":[-73.966426,40.764896]}",,,F Q,,"[-73.966426,40.764896]",,Easement - Street,-73.966426,,,,,1750920210851,,40.764896,,a4dfc667-1f41-46c7-a04d-48b038dee1bc,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Stair,YES,YES,40.7641013,-73.9650414,"{""type"":""Point"",""coordinates"":[-73.9650414,40.7641013]}",,,F Q,,"[-73.9650414,40.7641013]",,Stair,-73.9650414,,,,,1750920210862,,40.7641013,,b58baeaa-7958-493e-84d8-15dbd5f0bd87,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Elevator,YES,YES,40.7642064,-73.9649728,"{""type"":""Point"",""coordinates"":[-73.9649728,40.7642064]}",,,F Q,,"[-73.9649728,40.7642064]",,Elevator,-73.9649728,,,,,1750920210863,,40.7642064,,1989a4ac-ad05-467f-9a92-57691c05edc3,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Easement - Street,YES,YES,40.7638652,-73.964516,"{""type"":""Point"",""coordinates"":[-73.964516,40.7638652]}",,,F Q,,"[-73.964516,40.7638652]",,Easement - Street,-73.964516,,,,,1750920210864,,40.7638652,,3f5cf2f0-4604-48de-8e44-21f91951583a,
IND/BMT,63rd St,M,Lexington Av/63 St,223,Lexington Av/63 St,223,B08,F Q,Stair,YES,YES,40.7641673,-73.9645234,"{""type"":""Point"",""coordinates"":[-73.9645234,40.7641673]}",,,F Q,,"[-73.9645234,40.7641673]",,Stair,-73.9645234,,,,,1750920210865,,40.7641673,,a4c53d60-8055-4846-875a-69dfd1fa4ee7,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7634853,-73.9779774,"{""type"":""Point"",""coordinates"":[-73.9779774,40.7634853]}",,,F,,"[-73.9779774,40.7634853]",,Stair,-73.9779774,,,,,1750920210866,,40.7634853,,79c2aac7-2397-485c-9234-1f1aa32b01db,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7633797,-73.9777271,"{""type"":""Point"",""coordinates"":[-73.9777271,40.7633797]}",,,F,,"[-73.9777271,40.7633797]",,Stair,-73.9777271,,,,,1750920210867,,40.7633797,,562c556f-d1fc-4901-9d6e-6975939f7d31,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7638466,-73.977723,"{""type"":""Point"",""coordinates"":[-73.977723,40.7638466]}",,,F,,"[-73.977723,40.7638466]",,Stair,-73.977723,,,,,1750920210867,,40.7638466,,cd7512f7-5515-424f-8ea3-9fe34b158b12,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.764223,-73.977439,"{""type"":""Point"",""coordinates"":[-73.977439,40.764223]}",,,F,,"[-73.977439,40.764223]",,Stair,-73.977439,,,,,1750920210868,,40.764223,,a77b66ac-d2f1-4e6c-8e43-ddf77518b8c6,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.763903,-73.977348,"{""type"":""Point"",""coordinates"":[-73.977348,40.763903]}",,,F,,"[-73.977348,40.763903]",,Stair,-73.977348,,,,,1750920210868,,40.763903,,a4f4e1bc-64b2-4fdb-a8d6-2da98dbd2624,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7640108,-73.9772741,"{""type"":""Point"",""coordinates"":[-73.9772741,40.7640108]}",,,F,,"[-73.9772741,40.7640108]",,Stair,-73.9772741,,,,,1750920210869,,40.7640108,,7820d634-02db-46f8-a799-e8ffeb181f0e,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7646549,-73.9771234,"{""type"":""Point"",""coordinates"":[-73.9771234,40.7646549]}",,,F,,"[-73.9771234,40.7646549]",,Stair,-73.9771234,,,,,1750920210869,,40.7646549,,a1f0035e-723b-439e-9298-27822b217357,
IND,6th Av - Culver,M,57 St,224,57 St,224,B10,F,Stair,YES,YES,40.7645565,-73.9768746,"{""type"":""Point"",""coordinates"":[-73.9768746,40.7645565]}",,,F,,"[-73.9768746,40.7645565]",,Stair,-73.9768746,,,,,1750920210880,,40.7645565,,e96cdf34-2e10-4b5e-a3a5-c8f3dc43e7cf,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.7580251,-73.9821103,"{""type"":""Point"",""coordinates"":[-73.9821103,40.7580251]}",,,B D F M,,"[-73.9821103,40.7580251]",,Stair,-73.9821103,,,,,1750920210880,,40.7580251,,ab1cf8b1-035c-440d-8066-b91e81fa7194,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.7578149,-73.9817936,"{""type"":""Point"",""coordinates"":[-73.9817936,40.7578149]}",,,B D F M,,"[-73.9817936,40.7578149]",,Stair,-73.9817936,,,,,1750920210881,,40.7578149,,1f9f5d8a-e782-46f6-9193-7032a073003d,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Easement - Street,YES,YES,40.7586676,-73.9816419,"{""type"":""Point"",""coordinates"":[-73.9816419,40.7586676]}",,,B D F M,,"[-73.9816419,40.7586676]",,Easement - Street,-73.9816419,,,,,1750920210881,,40.7586676,,47ccc804-42ac-4469-81ea-df5b3e9219e4,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.7578802,-73.9816131,"{""type"":""Point"",""coordinates"":[-73.9816131,40.7578802]}",,,B D F M,,"[-73.9816131,40.7578802]",,Stair,-73.9816131,,,,,1750920210881,,40.7578802,,66982cbc-9282-4076-b808-bec08fb25816,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.7579787,-73.9815345,"{""type"":""Point"",""coordinates"":[-73.9815345,40.7579787]}",,,B D F M,,"[-73.9815345,40.7579787]",,Stair,-73.9815345,,,,,1750920210882,,40.7579787,,d24429b4-29ba-4385-b7ad-c7f0942fb845,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Easement - Street,YES,YES,40.7590434,-73.98132,"{""type"":""Point"",""coordinates"":[-73.98132,40.7590434]}",,,B D F M,,"[-73.98132,40.7590434]",,Easement - Street,-73.98132,,,,,1750920210882,,40.7590434,,51a97680-f2d2-422c-8a67-fc931805e3a3,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.75848,-73.98114,"{""type"":""Point"",""coordinates"":[-73.98114,40.75848]}",,,B D F M,,"[-73.98114,40.75848]",,Stair,-73.98114,,,,,1750920210883,,40.75848,,293ee199-573d-4599-8848-5434b72c8cbf,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Elevator,YES,YES,40.759442,-73.981112,"{""type"":""Point"",""coordinates"":[-73.981112,40.759442]}",,,B D F M,,"[-73.981112,40.759442]",,Elevator,-73.981112,,,,,1750920210883,,40.759442,,3d4c8c0b-1bf2-4506-a3b5-413b1e7319f6,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Stair,YES,YES,40.7586206,-73.9810724,"{""type"":""Point"",""coordinates"":[-73.9810724,40.7586206]}",,,B D F M,,"[-73.9810724,40.7586206]",,Stair,-73.9810724,,,,,1750920210884,,40.7586206,,bbbf659d-bd49-42d3-90d0-792e298cb43f,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Easement - Street,YES,YES,40.7594551,-73.9810633,"{""type"":""Point"",""coordinates"":[-73.9810633,40.7594551]}",,,B D F M,,"[-73.9810633,40.7594551]",,Easement - Street,-73.9810633,,,,,1750920210884,,40.7594551,,d92430ca-d9d2-4baf-84fd-7af97b12d88d,
IND,6th Av - Culver,M,47-50 Sts-Rockefeller Ctr,225,47-50 Sts-Rockefeller Ctr,225,D15,B D F M,Easement - Street,YES,YES,40.7590201,-73.9808688,"{""type"":""Point"",""coordinates"":[-73.9808688,40.7590201]}",,,B D F M,,"[-73.9808688,40.7590201]",,Easement - Street,-73.9808688,,,,,1750920210884,,40.7590201,,ef2341fe-814c-45b8-9bc9-a2af9e29d3b0,
